SaleID,DateKey,ProductKey,Quantity,UnitPrice,UnitCost,SalesAmount,CostAmount,GrossProfit
1496,20240727,8,1,29.99,12.00,29.99,12.00,17.99
1496,20240727,11,1,89.99,40.00,89.99,40.00,49.99
1497,20240727,1,1,6.99,2.50,6.99,2.50,4.49
1497,20240727,6,2,24.99,10.00,49.98,20.00,29.98
1498,20240727,11,1,89.99,40.00,89.99,40.00,49.99
1498,20240727,3,2,8.99,3.50,17.98,7.00,10.98
1499,20240727,9,2,9.99,3.50,19.98,7.00,12.98
1499,20240727,5,3,4.99,1.50,14.97,4.50,10.47
1499,20240727,4,3,12.99,4.50,38.97,13.50,25.47
1500,20240727,18,1,199.99,100.00,199.99,100.00,99.99
1500,20240727,1,2,6.99,2.50,13.98,5.00,8.98
1500,20240727,10,1,16.99,6.50,16.99,6.50,10.49
1501,20240727,5,2,4.99,1.50,9.98,3.00,6.98
1501,20240727,2,1,14.99,6.00,14.99,6.00,8.99
1502,20240727,7,1,19.99,8.00,19.99,8.00,11.99
1503,20240727,3,1,8.99,3.50,8.99,3.50,5.49
1503,20240727,14,2,34.99,15.00,69.98,30.00,39.98
1504,20240727,13,1,49.99,22.00,49.99,22.00,27.99
1505,20240727,2,1,14.99,6.00,14.99,6.00,8.99
1505,20240727,10,1,16.99,6.50,16.99,6.50,10.49
1506,20240727,2,1,14.99,6.00,14.99,6.00,8.99
1507,20240727,3,1,8.99,3.50,8.99,3.50,5.49
1508,20240727,6,2,24.99,10.00,49.98,20.00,29.98
1509,20240727,5,1,4.99,1.50,4.99,1.50,3.49
1510,20240727,4,2,12.99,4.50,25.98,9.00,16.98
1511,20240727,1,1,6.99,2.50,6.99,2.50,4.49
1512,20240728,22,1,499.99,250.00,499.99,250.00,249.99
1513,20240728,1,1,6.99,2.50,6.99,2.50,4.49
1513,20240728,3,2,8.99,3.50,17.98,7.00,10.98
1513,20240728,3,3,8.99,3.50,26.97,10.50,16.47
1513,20240728,1,1,6.99,2.50,6.99,2.50,4.49
1514,20240728,11,1,89.99,40.00,89.99,40.00,49.99
1514,20240728,3,1,8.99,3.50,8.99,3.50,5.49
1514,20240728,5,2,4.99,1.50,9.98,3.00,6.98
1515,20240728,3,1,8.99,3.50,8.99,3.50,5.49
1515,20240728,3,1,8.99,3.50,8.99,3.50,5.49
1515,20240728,1,3,6.99,2.50,20.97,7.50,13.47
1516,20240728,23,1,99.99,45.00,99.99,45.00,54.99
1516,20240728,5,1,4.99,1.50,4.99,1.50,3.49
1516,20240728,1,1,6.99,2.50,6.99,2.50,4.49
1516,20240728,5,1,4.99,1.50,4.99,1.50,3.49
1517,20240728,13,1,49.99,22.00,49.99,22.00,27.99
1517,20240728,3,1,8.99,3.50,8.99,3.50,5.49
1517,20240728,1,1,6.99,2.50,6.99,2.50,4.49
1518,20240728,15,1,24.99,9.00,24.99,9.00,15.99
1518,20240728,9,1,9.99,3.50,9.99,3.50,6.49
1518,20240728,13,1,49.99,22.00,49.99,22.00,27.99
1519,20240728,16,2,19.99,7.00,39.98,14.00,25.98
1519,20240728,2,1,14.99,6.00,14.99,6.00,8.99
1519,20240728,11,1,89.99,40.00,89.99,40.00,49.99
1520,20240728,17,1,179.99,90.00,179.99,90.00,89.99
1521,20240728,7,1,19.99,8.00,19.99,8.00,11.99
1521,20240728,2,1,14.99,6.00,14.99,6.00,8.99
1522,20240728,5,1,4.99,1.50,4.99,1.50,3.49
1522,20240728,7,1,19.99,8.00,19.99,8.00,11.99
1523,20240728,5,1,4.99,1.50,4.99,1.50,3.49
1523,20240728,9,2,9.99,3.50,19.98,7.00,12.98
1524,20240728,1,1,6.99,2.50,6.99,2.50,4.49
1525,20240731,9,2,9.99,3.50,19.98,7.00,12.98
1525,20240731,10,1,16.99,6.50,16.99,6.50,10.49
1525,20240731,6,1,24.99,10.00,24.99,10.00,14.99
1525,20240731,7,1,19.99,8.00,19.99,8.00,11.99
1526,20240731,17,1,179.99,90.00,179.99,90.00,89.99
1526,20240731,13,1,49.99,22.00,49.99,22.00,27.99
1527,20240731,9,1,9.99,3.50,9.99,3.50,6.49
1528,20240801,5,1,4.99,1.50,4.99,1.50,3.49
1528,20240801,6,2,24.99,10.00,49.98,20.00,29.98
1528,20240801,18,1,199.99,100.00,199.99,100.00,99.99
1528,20240801,4,3,12.99,4.50,38.97,13.50,25.47
1529,20240802,11,1,89.99,40.00,89.99,40.00,49.99
1530,20240802,11,2,89.99,40.00,179.98,80.00,99.98
1530,20240802,2,1,14.99,6.00,14.99,6.00,8.99
1530,20240802,16,1,19.99,7.00,19.99,7.00,12.99
1530,20240802,9,3,9.99,3.50,29.97,10.50,19.47
1531,20240803,5,2,4.99,1.50,9.98,3.00,6.98
1531,20240803,7,2,19.99,8.00,39.98,16.00,23.98
1531,20240803,5,1,4.99,1.50,4.99,1.50,3.49
1531,20240803,5,2,4.99,1.50,9.98,3.00,6.98
1531,20240803,5,1,4.99,1.50,4.99,1.50,3.49
1532,20240803,9,3,9.99,3.50,29.97,10.50,19.47
1532,20240803,11,1,89.99,40.00,89.99,40.00,49.99
1532,20240803,3,2,8.99,3.50,17.98,7.00,10.98
1532,20240803,4,1,12.99,4.50,12.99,4.50,8.49
1532,20240803,19,1,249.99,120.00,249.99,120.00,129.99
1532,20240803,6,2,24.99,10.00,49.98,20.00,29.98
1533,20240803,9,1,9.99,3.50,9.99,3.50,6.49
1534,20240803,3,1,8.99,3.50,8.99,3.50,5.49
1534,20240803,2,1,14.99,6.00,14.99,6.00,8.99
1534,20240803,1,3,6.99,2.50,20.97,7.50,13.47
1534,20240803,9,2,9.99,3.50,19.98,7.00,12.98
1534,20240803,2,1,14.99,6.00,14.99,6.00,8.99
1535,20240803,5,2,4.99,1.50,9.98,3.00,6.98
1535,20240803,1,1,6.99,2.50,6.99,2.50,4.49
1535,20240803,9,3,9.99,3.50,29.97,10.50,19.47
1535,20240803,15,1,24.99,9.00,24.99,9.00,15.99
1535,20240803,5,1,4.99,1.50,4.99,1.50,3.49
1536,20240803,5,1,4.99,1.50,4.99,1.50,3.49
1536,20240803,9,1,9.99,3.50,9.99,3.50,6.49
1537,20240803,20,1,449.99,230.00,449.99,230.00,219.99
1537,20240803,3,1,8.99,3.50,8.99,3.50,5.49
1537,20240803,3,2,8.99,3.50,17.98,7.00,10.98
1537,20240803,9,2,9.99,3.50,19.98,7.00,12.98
1538,20240803,1,1,6.99,2.50,6.99,2.50,4.49
1538,20240803,13,1,49.99,22.00,49.99,22.00,27.99
1539,20240803,2,2,14.99,6.00,29.98,12.00,17.98
1540,20240803,2,2,14.99,6.00,29.98,12.00,17.98
1540,20240803,3,2,8.99,3.50,17.98,7.00,10.98
1541,20240803,3,1,8.99,3.50,8.99,3.50,5.49
1541,20240803,5,1,4.99,1.50,4.99,1.50,3.49
1541,20240803,5,2,4.99,1.50,9.98,3.00,6.98
1541,20240803,2,2,14.99,6.00,29.98,12.00,17.98
1542,20240803,3,1,8.99,3.50,8.99,3.50,5.49
1543,20240803,5,2,4.99,1.50,9.98,3.00,6.98
1543,20240803,3,1,8.99,3.50,8.99,3.50,5.49
1544,20240803,14,1,34.99,15.00,34.99,15.00,19.99
1545,20240803,1,2,6.99,2.50,13.98,5.00,8.98
1545,20240803,5,1,4.99,1.50,4.99,1.50,3.49
1545,20240803,2,2,14.99,6.00,29.98,12.00,17.98
1546,20240803,10,1,16.99,6.50,16.99,6.50,10.49
1546,20240803,1,1,6.99,2.50,6.99,2.50,4.49
1547,20240803,5,1,4.99,1.50,4.99,1.50,3.49
1547,20240803,1,2,6.99,2.50,13.98,5.00,8.98
1547,20240803,3,1,8.99,3.50,8.99,3.50,5.49
1548,20240803,5,2,4.99,1.50,9.98,3.00,6.98
1548,20240803,10,1,16.99,6.50,16.99,6.50,10.49
1549,20240803,4,3,12.99,4.50,38.97,13.50,25.47
1549,20240803,1,1,6.99,2.50,6.99,2.50,4.49
1550,20240803,3,2,8.99,3.50,17.98,7.00,10.98
1550,20240803,1,1,6.99,2.50,6.99,2.50,4.49
1550,20240803,6,1,24.99,10.00,24.99,10.00,14.99
1551,20240803,6,2,24.99,10.00,49.98,20.00,29.98
1551,20240803,3,1,8.99,3.50,8.99,3.50,5.49
1552,20240803,5,1,4.99,1.50,4.99,1.50,3.49
1552,20240803,2,1,14.99,6.00,14.99,6.00,8.99
1552,20240803,9,1,9.99,3.50,9.99,3.50,6.49
1553,20240803,1,1,6.99,2.50,6.99,2.50,4.49
1553,20240803,7,1,19.99,8.00,19.99,8.00,11.99
1554,20240803,4,1,12.99,4.50,12.99,4.50,8.49
1554,20240803,1,1,6.99,2.50,6.99,2.50,4.49
1555,20240803,5,1,4.99,1.50,4.99,1.50,3.49
1556,20240803,1,3,6.99,2.50,20.97,7.50,13.47
1556,20240803,9,1,9.99,3.50,9.99,3.50,6.49
1557,20240803,6,2,24.99,10.00,49.98,20.00,29.98
1557,20240803,4,2,12.99,4.50,25.98,9.00,16.98
1557,20240803,3,1,8.99,3.50,8.99,3.50,5.49
1558,20240803,5,1,4.99,1.50,4.99,1.50,3.49
1558,20240803,10,1,16.99,6.50,16.99,6.50,10.49
1559,20240803,5,1,4.99,1.50,4.99,1.50,3.49
1559,20240803,1,1,6.99,2.50,6.99,2.50,4.49
1560,20240803,7,1,19.99,8.00,19.99,8.00,11.99
1560,20240803,1,1,6.99,2.50,6.99,2.50,4.49
1561,20240803,3,3,8.99,3.50,26.97,10.50,16.47
1561,20240803,15,1,24.99,9.00,24.99,9.00,15.99
1561,20240803,7,1,19.99,8.00,19.99,8.00,11.99
1562,20240803,15,1,24.99,9.00,24.99,9.00,15.99
1563,20240803,2,1,14.99,6.00,14.99,6.00,8.99
1564,20240803,3,1,8.99,3.50,8.99,3.50,5.49
1565,20240803,1,1,6.99,2.50,6.99,2.50,4.49
1566,20240803,15,1,24.99,9.00,24.99,9.00,15.99
1567,20240803,15,1,24.99,9.00,24.99,9.00,15.99
1568,20240803,5,1,4.99,1.50,4.99,1.50,3.49
1569,20240804,13,1,49.99,22.00,49.99,22.00,27.99
1569,20240804,2,1,14.99,6.00,14.99,6.00,8.99
1570,20240804,9,3,9.99,3.50,29.97,10.50,19.47
1570,20240804,1,1,6.99,2.50,6.99,2.50,4.49
1570,20240804,2,2,14.99,6.00,29.98,12.00,17.98
1571,20240804,2,1,14.99,6.00,14.99,6.00,8.99
1571,20240804,1,1,6.99,2.50,6.99,2.50,4.49
1572,20240804,5,1,4.99,1.50,4.99,1.50,3.49
1572,20240804,9,1,9.99,3.50,9.99,3.50,6.49
1573,20240804,13,1,49.99,22.00,49.99,22.00,27.99
1573,20240804,3,1,8.99,3.50,8.99,3.50,5.49
1574,20240804,9,1,9.99,3.50,9.99,3.50,6.49
1574,20240804,3,1,8.99,3.50,8.99,3.50,5.49
1574,20240804,4,2,12.99,4.50,25.98,9.00,16.98
1574,20240804,1,2,6.99,2.50,13.98,5.00,8.98
1574,20240804,10,2,16.99,6.50,33.98,13.00,20.98
1575,20240804,1,1,6.99,2.50,6.99,2.50,4.49
1576,20240804,7,1,19.99,8.00,19.99,8.00,11.99
1576,20240804,10,1,16.99,6.50,16.99,6.50,10.49
1576,20240804,2,1,14.99,6.00,14.99,6.00,8.99
1577,20240804,7,1,19.99,8.00,19.99,8.00,11.99
1577,20240804,9,2,9.99,3.50,19.98,7.00,12.98
1577,20240804,1,1,6.99,2.50,6.99,2.50,4.49
1577,20240804,5,1,4.99,1.50,4.99,1.50,3.49
1578,20240804,5,2,4.99,1.50,9.98,3.00,6.98
1579,20240804,5,1,4.99,1.50,4.99,1.50,3.49
1579,20240804,13,2,49.99,22.00,99.98,44.00,55.98
1579,20240804,7,2,19.99,8.00,39.98,16.00,23.98
1580,20240804,11,1,89.99,40.00,89.99,40.00,49.99
1580,20240804,1,1,6.99,2.50,6.99,2.50,4.49
1580,20240804,5,1,4.99,1.50,4.99,1.50,3.49
1581,20240804,4,1,12.99,4.50,12.99,4.50,8.49
1582,20240804,4,3,12.99,4.50,38.97,13.50,25.47
1582,20240804,23,1,99.99,45.00,99.99,45.00,54.99
1582,20240804,5,1,4.99,1.50,4.99,1.50,3.49
1583,20240804,2,3,14.99,6.00,44.97,18.00,26.97
1584,20240804,3,1,8.99,3.50,8.99,3.50,5.49
1584,20240804,9,1,9.99,3.50,9.99,3.50,6.49
1585,20240804,9,1,9.99,3.50,9.99,3.50,6.49
1585,20240804,7,2,19.99,8.00,39.98,16.00,23.98
1586,20240804,5,1,4.99,1.50,4.99,1.50,3.49
1587,20240804,17,1,179.99,90.00,179.99,90.00,89.99
1587,20240804,3,1,8.99,3.50,8.99,3.50,5.49
1587,20240804,1,1,6.99,2.50,6.99,2.50,4.49
1588,20240804,3,2,8.99,3.50,17.98,7.00,10.98
1589,20240804,7,1,19.99,8.00,19.99,8.00,11.99
1589,20240804,2,3,14.99,6.00,44.97,18.00,26.97
1590,20240804,11,1,89.99,40.00,89.99,40.00,49.99
1590,20240804,1,1,6.99,2.50,6.99,2.50,4.49
1590,20240804,5,1,4.99,1.50,4.99,1.50,3.49
1591,20240804,1,1,6.99,2.50,6.99,2.50,4.49
1591,20240804,9,1,9.99,3.50,9.99,3.50,6.49
1592,20240804,9,2,9.99,3.50,19.98,7.00,12.98
1592,20240804,9,1,9.99,3.50,9.99,3.50,6.49
1592,20240804,5,2,4.99,1.50,9.98,3.00,6.98
1593,20240804,20,1,449.99,230.00,449.99,230.00,219.99
1593,20240804,1,1,6.99,2.50,6.99,2.50,4.49
1594,20240804,5,1,4.99,1.50,4.99,1.50,3.49
1595,20240804,9,2,9.99,3.50,19.98,7.00,12.98
1595,20240804,14,2,34.99,15.00,69.98,30.00,39.98
1595,20240804,3,1,8.99,3.50,8.99,3.50,5.49
1596,20240804,4,2,12.99,4.50,25.98,9.00,16.98
1597,20240804,10,1,16.99,6.50,16.99,6.50,10.49
1597,20240804,3,1,8.99,3.50,8.99,3.50,5.49
1598,20240804,1,1,6.99,2.50,6.99,2.50,4.49
1598,20240804,2,2,14.99,6.00,29.98,12.00,17.98
1599,20240804,5,1,4.99,1.50,4.99,1.50,3.49
1599,20240804,5,3,4.99,1.50,14.97,4.50,10.47
1600,20240804,10,1,16.99,6.50,16.99,6.50,10.49
1600,20240804,3,1,8.99,3.50,8.99,3.50,5.49
1600,20240804,3,1,8.99,3.50,8.99,3.50,5.49
1601,20240804,9,1,9.99,3.50,9.99,3.50,6.49
1601,20240804,4,1,12.99,4.50,12.99,4.50,8.49
1602,20240804,3,1,8.99,3.50,8.99,3.50,5.49
1602,20240804,1,1,6.99,2.50,6.99,2.50,4.49
1602,20240804,4,1,12.99,4.50,12.99,4.50,8.49
1603,20240804,5,1,4.99,1.50,4.99,1.50,3.49
1604,20240804,5,1,4.99,1.50,4.99,1.50,3.49
1605,20240807,11,1,89.99,40.00,89.99,40.00,49.99
1605,20240807,2,1,14.99,6.00,14.99,6.00,8.99
1605,20240807,14,1,34.99,15.00,34.99,15.00,19.99
1606,20240807,5,1,4.99,1.50,4.99,1.50,3.49
1607,20240807,1,1,6.99,2.50,6.99,2.50,4.49
1608,20240808,8,3,29.99,12.00,89.97,36.00,53.97
1608,20240808,5,2,4.99,1.50,9.98,3.00,6.98
1608,20240808,4,3,12.99,4.50,38.97,13.50,25.47
1609,20240808,10,1,16.99,6.50,16.99,6.50,10.49
1609,20240808,3,2,8.99,3.50,17.98,7.00,10.98
1610,20240808,3,3,8.99,3.50,26.97,10.50,16.47
1610,20240808,10,2,16.99,6.50,33.98,13.00,20.98
1610,20240808,7,3,19.99,8.00,59.97,24.00,35.97
1610,20240808,9,1,9.99,3.50,9.99,3.50,6.49
1611,20240808,15,1,24.99,9.00,24.99,9.00,15.99
1612,20240808,9,1,9.99,3.50,9.99,3.50,6.49
1613,20240809,8,1,29.99,12.00,29.99,12.00,17.99
1613,20240809,9,1,9.99,3.50,9.99,3.50,6.49
1614,20240809,10,3,16.99,6.50,50.97,19.50,31.47
1614,20240809,1,2,6.99,2.50,13.98,5.00,8.98
1614,20240809,1,1,6.99,2.50,6.99,2.50,4.49
1615,20240809,3,3,8.99,3.50,26.97,10.50,16.47
1616,20240809,1,1,6.99,2.50,6.99,2.50,4.49
1616,20240809,4,1,12.99,4.50,12.99,4.50,8.49
1616,20240809,3,2,8.99,3.50,17.98,7.00,10.98
1617,20240809,2,2,14.99,6.00,29.98,12.00,17.98
1617,20240809,3,3,8.99,3.50,26.97,10.50,16.47
1618,20240809,2,1,14.99,6.00,14.99,6.00,8.99
1618,20240809,4,2,12.99,4.50,25.98,9.00,16.98
1618,20240809,5,2,4.99,1.50,9.98,3.00,6.98
1619,20240809,9,2,9.99,3.50,19.98,7.00,12.98
1619,20240809,4,2,12.99,4.50,25.98,9.00,16.98
1620,20240810,11,2,89.99,40.00,179.98,80.00,99.98
1620,20240810,8,1,29.99,12.00,29.99,12.00,17.99
1621,20240810,3,1,8.99,3.50,8.99,3.50,5.49
1621,20240810,1,1,6.99,2.50,6.99,2.50,4.49
1622,20240810,1,2,6.99,2.50,13.98,5.00,8.98
1622,20240810,2,1,14.99,6.00,14.99,6.00,8.99
1623,20240810,17,1,179.99,90.00,179.99,90.00,89.99
1623,20240810,11,1,89.99,40.00,89.99,40.00,49.99
1623,20240810,13,1,49.99,22.00,49.99,22.00,27.99
1624,20240810,17,1,179.99,90.00,179.99,90.00,89.99
1624,20240810,5,3,4.99,1.50,14.97,4.50,10.47
1625,20240810,1,2,6.99,2.50,13.98,5.00,8.98
1625,20240810,9,2,9.99,3.50,19.98,7.00,12.98
1625,20240810,13,1,49.99,22.00,49.99,22.00,27.99
1625,20240810,5,1,4.99,1.50,4.99,1.50,3.49
1626,20240810,5,1,4.99,1.50,4.99,1.50,3.49
1627,20240810,1,1,6.99,2.50,6.99,2.50,4.49
1627,20240810,1,1,6.99,2.50,6.99,2.50,4.49
1627,20240810,5,3,4.99,1.50,14.97,4.50,10.47
1627,20240810,7,1,19.99,8.00,19.99,8.00,11.99
1628,20240810,2,1,14.99,6.00,14.99,6.00,8.99
1628,20240810,1,3,6.99,2.50,20.97,7.50,13.47
1628,20240810,1,1,6.99,2.50,6.99,2.50,4.49
1629,20240810,16,1,19.99,7.00,19.99,7.00,12.99
1629,20240810,14,1,34.99,15.00,34.99,15.00,19.99
1630,20240810,23,1,99.99,45.00,99.99,45.00,54.99
1631,20240810,2,1,14.99,6.00,14.99,6.00,8.99
1631,20240810,1,1,6.99,2.50,6.99,2.50,4.49
1632,20240810,1,1,6.99,2.50,6.99,2.50,4.49
1633,20240810,4,1,12.99,4.50,12.99,4.50,8.49
1633,20240810,9,1,9.99,3.50,9.99,3.50,6.49
1634,20240810,20,1,449.99,230.00,449.99,230.00,219.99
1634,20240810,5,3,4.99,1.50,14.97,4.50,10.47
1635,20240810,3,1,8.99,3.50,8.99,3.50,5.49
1635,20240810,5,3,4.99,1.50,14.97,4.50,10.47
1636,20240810,23,1,99.99,45.00,99.99,45.00,54.99
1636,20240810,1,1,6.99,2.50,6.99,2.50,4.49
1636,20240810,5,1,4.99,1.50,4.99,1.50,3.49
1636,20240810,4,1,12.99,4.50,12.99,4.50,8.49
1637,20240810,9,2,9.99,3.50,19.98,7.00,12.98
1637,20240810,5,1,4.99,1.50,4.99,1.50,3.49
1637,20240810,3,2,8.99,3.50,17.98,7.00,10.98
1637,20240810,5,3,4.99,1.50,14.97,4.50,10.47
1638,20240810,11,1,89.99,40.00,89.99,40.00,49.99
1638,20240810,8,3,29.99,12.00,89.97,36.00,53.97
1638,20240810,1,1,6.99,2.50,6.99,2.50,4.49
1639,20240810,5,1,4.99,1.50,4.99,1.50,3.49
1639,20240810,2,1,14.99,6.00,14.99,6.00,8.99
1639,20240810,1,1,6.99,2.50,6.99,2.50,4.49
1639,20240810,5,2,4.99,1.50,9.98,3.00,6.98
1640,20240810,2,1,14.99,6.00,14.99,6.00,8.99
1641,20240810,3,1,8.99,3.50,8.99,3.50,5.49
1641,20240810,13,1,49.99,22.00,49.99,22.00,27.99
1641,20240810,10,1,16.99,6.50,16.99,6.50,10.49
1641,20240810,3,1,8.99,3.50,8.99,3.50,5.49
1642,20240810,9,1,9.99,3.50,9.99,3.50,6.49
1642,20240810,1,1,6.99,2.50,6.99,2.50,4.49
1642,20240810,5,1,4.99,1.50,4.99,1.50,3.49
1643,20240810,10,1,16.99,6.50,16.99,6.50,10.49
1643,20240810,5,1,4.99,1.50,4.99,1.50,3.49
1643,20240810,4,1,12.99,4.50,12.99,4.50,8.49
1643,20240810,10,1,16.99,6.50,16.99,6.50,10.49
1644,20240810,3,1,8.99,3.50,8.99,3.50,5.49
1644,20240810,7,1,19.99,8.00,19.99,8.00,11.99
1645,20240810,1,2,6.99,2.50,13.98,5.00,8.98
1645,20240810,5,1,4.99,1.50,4.99,1.50,3.49
1646,20240810,1,1,6.99,2.50,6.99,2.50,4.49
1646,20240810,10,1,16.99,6.50,16.99,6.50,10.49
1647,20240810,9,1,9.99,3.50,9.99,3.50,6.49
1647,20240810,5,2,4.99,1.50,9.98,3.00,6.98
1648,20240810,8,2,29.99,12.00,59.98,24.00,35.98
1648,20240810,10,3,16.99,6.50,50.97,19.50,31.47
1649,20240810,2,1,14.99,6.00,14.99,6.00,8.99
1650,20240810,5,1,4.99,1.50,4.99,1.50,3.49
1650,20240810,7,3,19.99,8.00,59.97,24.00,35.97
1650,20240810,5,1,4.99,1.50,4.99,1.50,3.49
1650,20240810,1,2,6.99,2.50,13.98,5.00,8.98
1651,20240810,3,1,8.99,3.50,8.99,3.50,5.49
1651,20240810,7,1,19.99,8.00,19.99,8.00,11.99
1652,20240810,4,1,12.99,4.50,12.99,4.50,8.49
1652,20240810,4,1,12.99,4.50,12.99,4.50,8.49
1653,20240810,2,3,14.99,6.00,44.97,18.00,26.97
1653,20240810,7,1,19.99,8.00,19.99,8.00,11.99
1654,20240810,6,1,24.99,10.00,24.99,10.00,14.99
1655,20240810,7,1,19.99,8.00,19.99,8.00,11.99
1655,20240810,5,1,4.99,1.50,4.99,1.50,3.49
1655,20240810,16,1,19.99,7.00,19.99,7.00,12.99
1656,20240810,5,2,4.99,1.50,9.98,3.00,6.98
1657,20240810,9,1,9.99,3.50,9.99,3.50,6.49
1658,20240810,3,1,8.99,3.50,8.99,3.50,5.49
1659,20240810,1,1,6.99,2.50,6.99,2.50,4.49
1660,20240810,2,1,14.99,6.00,14.99,6.00,8.99
1661,20240810,9,2,9.99,3.50,19.98,7.00,12.98
1661,20240810,5,2,4.99,1.50,9.98,3.00,6.98
1661,20240810,3,2,8.99,3.50,17.98,7.00,10.98
1662,20240810,3,3,8.99,3.50,26.97,10.50,16.47
1662,20240810,3,2,8.99,3.50,17.98,7.00,10.98
1663,20240810,3,1,8.99,3.50,8.99,3.50,5.49
1664,20240811,5,1,4.99,1.50,4.99,1.50,3.49
1664,20240811,9,1,9.99,3.50,9.99,3.50,6.49
1664,20240811,11,2,89.99,40.00,179.98,80.00,99.98
1664,20240811,1,1,6.99,2.50,6.99,2.50,4.49
1665,20240811,1,1,6.99,2.50,6.99,2.50,4.49
1665,20240811,5,1,4.99,1.50,4.99,1.50,3.49
1666,20240811,5,1,4.99,1.50,4.99,1.50,3.49
1666,20240811,14,1,34.99,15.00,34.99,15.00,19.99
1667,20240811,4,1,12.99,4.50,12.99,4.50,8.49
1667,20240811,1,1,6.99,2.50,6.99,2.50,4.49
1668,20240811,1,3,6.99,2.50,20.97,7.50,13.47
1668,20240811,5,2,4.99,1.50,9.98,3.00,6.98
1668,20240811,13,2,49.99,22.00,99.98,44.00,55.98
1669,20240811,3,2,8.99,3.50,17.98,7.00,10.98
1669,20240811,9,1,9.99,3.50,9.99,3.50,6.49
1670,20240811,16,2,19.99,7.00,39.98,14.00,25.98
1671,20240811,4,2,12.99,4.50,25.98,9.00,16.98
1671,20240811,4,2,12.99,4.50,25.98,9.00,16.98
1672,20240811,1,1,6.99,2.50,6.99,2.50,4.49
1672,20240811,17,1,179.99,90.00,179.99,90.00,89.99
1672,20240811,5,1,4.99,1.50,4.99,1.50,3.49
1673,20240811,2,2,14.99,6.00,29.98,12.00,17.98
1674,20240811,10,1,16.99,6.50,16.99,6.50,10.49
1675,20240811,6,1,24.99,10.00,24.99,10.00,14.99
1675,20240811,3,3,8.99,3.50,26.97,10.50,16.47
1675,20240811,5,2,4.99,1.50,9.98,3.00,6.98
1675,20240811,7,1,19.99,8.00,19.99,8.00,11.99
1676,20240811,5,1,4.99,1.50,4.99,1.50,3.49
1676,20240811,3,2,8.99,3.50,17.98,7.00,10.98
1676,20240811,10,1,16.99,6.50,16.99,6.50,10.49
1677,20240811,8,2,29.99,12.00,59.98,24.00,35.98
1677,20240811,12,1,129.99,60.00,129.99,60.00,69.99
1678,20240811,11,1,89.99,40.00,89.99,40.00,49.99
1679,20240811,7,1,19.99,8.00,19.99,8.00,11.99
1679,20240811,9,1,9.99,3.50,9.99,3.50,6.49
1679,20240811,11,1,89.99,40.00,89.99,40.00,49.99
1680,20240811,1,2,6.99,2.50,13.98,5.00,8.98
1680,20240811,7,3,19.99,8.00,59.97,24.00,35.97
1681,20240811,2,1,14.99,6.00,14.99,6.00,8.99
1681,20240811,15,1,24.99,9.00,24.99,9.00,15.99
1681,20240811,3,1,8.99,3.50,8.99,3.50,5.49
1682,20240811,2,1,14.99,6.00,14.99,6.00,8.99
1682,20240811,14,1,34.99,15.00,34.99,15.00,19.99
1683,20240811,3,1,8.99,3.50,8.99,3.50,5.49
1684,20240811,2,2,14.99,6.00,29.98,12.00,17.98
1685,20240811,9,2,9.99,3.50,19.98,7.00,12.98
1686,20240811,4,1,12.99,4.50,12.99,4.50,8.49
1687,20240811,7,2,19.99,8.00,39.98,16.00,23.98
1688,20240814,6,1,24.99,10.00,24.99,10.00,14.99
1688,20240814,1,2,6.99,2.50,13.98,5.00,8.98
1688,20240814,3,1,8.99,3.50,8.99,3.50,5.49
1688,20240814,3,1,8.99,3.50,8.99,3.50,5.49
1688,20240814,1,1,6.99,2.50,6.99,2.50,4.49
1689,20240814,5,1,4.99,1.50,4.99,1.50,3.49
1689,20240814,3,1,8.99,3.50,8.99,3.50,5.49
1689,20240814,5,3,4.99,1.50,14.97,4.50,10.47
1689,20240814,1,1,6.99,2.50,6.99,2.50,4.49
1689,20240814,2,1,14.99,6.00,14.99,6.00,8.99
1689,20240814,2,1,14.99,6.00,14.99,6.00,8.99
1690,20240814,5,1,4.99,1.50,4.99,1.50,3.49
1690,20240814,9,1,9.99,3.50,9.99,3.50,6.49
1691,20240814,5,1,4.99,1.50,4.99,1.50,3.49
1692,20240814,3,1,8.99,3.50,8.99,3.50,5.49
1692,20240814,17,1,179.99,90.00,179.99,90.00,89.99
1693,20240814,5,1,4.99,1.50,4.99,1.50,3.49
1693,20240814,2,1,14.99,6.00,14.99,6.00,8.99
1694,20240814,10,2,16.99,6.50,33.98,13.00,20.98
1694,20240814,1,3,6.99,2.50,20.97,7.50,13.47
1694,20240814,2,1,14.99,6.00,14.99,6.00,8.99
1695,20240814,5,3,4.99,1.50,14.97,4.50,10.47
1696,20240814,5,1,4.99,1.50,4.99,1.50,3.49
1697,20240814,10,1,16.99,6.50,16.99,6.50,10.49
1698,20240815,7,2,19.99,8.00,39.98,16.00,23.98
1698,20240815,9,2,9.99,3.50,19.98,7.00,12.98
1698,20240815,5,3,4.99,1.50,14.97,4.50,10.47
1698,20240815,5,3,4.99,1.50,14.97,4.50,10.47
1699,20240815,5,1,4.99,1.50,4.99,1.50,3.49
1699,20240815,1,1,6.99,2.50,6.99,2.50,4.49
1699,20240815,4,1,12.99,4.50,12.99,4.50,8.49
1699,20240815,1,1,6.99,2.50,6.99,2.50,4.49
